family,family_id,truth_seasonal,n_years,replicate,variant,n_redraws,established_regime,established_route,established_snr,candidate_class,candidate_status,candidate_reason,candidate_regime,candidate_route,candidate_peak_p,candidate_trough_p,candidate_peak_r,candidate_trough_r,n_detectable_years,n_timing_eligible_years
amplitude_curve,43,,30,155,missing_10,0,seasonal,per_year_detection,3.7929,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7118001816328098,0.6424077026230176,28,28
amplitude_curve,43,,30,156,missing_10,0,seasonal,per_year_detection,4.4328,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7754731731601628,0.7754383660960608,28,28
amplitude_curve,43,,30,157,missing_10,0,marginal,per_year_detection,0.8447,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.142,0.3737287288348995,0.18940287646514928,20,27
amplitude_curve,43,,30,158,missing_10,0,aseasonal,event_characterisation,1.2846,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.039,0.027,0.24970569860021286,0.22518984963881622,20,27
amplitude_curve,43,,30,159,missing_10,0,seasonal,per_year_detection,2.3008,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5093226328851821,0.5451540812001205,25,26
amplitude_curve,43,,30,160,missing_10,0,marginal,per_year_detection,0.9714,aseasonal,ok,peak_uniformity_not_rejected,aseasonal,event_characterisation,0.098,0.043,0.21698224667998484,0.23737451100139814,19,28
amplitude_curve,43,,30,161,missing_10,0,marginal,per_year_detection,1.4444,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.33050614484552204,0.5126945097668947,21,28
amplitude_curve,43,,30,162,missing_10,0,marginal,event_characterisation,1.1647,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.001,0.121,0.45373059414973144,0.20143864168429607,17,27
amplitude_curve,43,,30,163,missing_10,0,seasonal,per_year_detection,3.9326,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7666895300800395,0.6901514280046409,28,28
amplitude_curve,43,,30,164,missing_10,0,seasonal,per_year_detection,3.9753,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7519779321002011,0.7726680653351923,27,28
amplitude_curve,43,,30,165,missing_10,0,marginal,event_characterisation,0.8424,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.323,0.138,0.15038106547929547,0.1748024489301292,14,28
amplitude_curve,43,,30,166,missing_10,0,marginal,event_characterisation,1.2466,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.001,0.3249908017228686,0.33596583531456864,17,28
amplitude_curve,43,,30,167,missing_10,0,seasonal,per_year_detection,8.0006,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.8521547256261028,0.8508201413544545,28,28
amplitude_curve,43,,30,168,missing_10,0,marginal,event_characterisation,1.0335,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.002,0.31332990233527985,0.3332406872400638,17,27
amplitude_curve,43,,30,169,missing_10,0,seasonal,per_year_detection,3.7347,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7617213105940747,0.7026853689389302,27,27
amplitude_curve,43,,30,170,missing_10,0,seasonal,per_year_detection,4.3971,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7953700761371236,0.7231920574207712,28,28
amplitude_curve,43,,30,171,missing_10,0,marginal,event_characterisation,0.9728,aseasonal,ok,trough_uniformity_not_rejected,aseasonal,event_characterisation,0.011,0.297,0.1577303341207964,0.17232871354228682,13,27
amplitude_curve,43,,30,172,missing_10,0,marginal,per_year_detection,1.0871,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.006,0.033,0.26404729490606554,0.23282506689509122,16,28
amplitude_curve,43,,30,173,missing_10,0,seasonal,per_year_detection,3.8699,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7184616208082532,0.7419037752743564,28,28
amplitude_curve,43,,30,174,missing_10,0,marginal,per_year_detection,1.0478,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.297,0.618,0.13043474317943748,0.13291046836217482,18,28
amplitude_curve,43,,30,175,missing_10,0,aseasonal,event_characterisation,1.344,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.005,0.001,0.34124474163913104,0.33779081431325136,23,28
amplitude_curve,43,,30,176,missing_10,0,marginal,per_year_detection,2.2062,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6302667693643214,0.539899400635799,23,26
amplitude_curve,43,,30,177,missing_10,0,marginal,event_characterisation,0.8933,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.136,0.316,0.1894724609484445,0.18741756944653143,16,28
amplitude_curve,43,,30,178,missing_10,0,marginal,per_year_detection,1.2228,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.046,0.015,0.26951609912223395,0.3077973523956172,19,28
amplitude_curve,43,,30,179,missing_10,0,marginal,per_year_detection,2.1641,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5044586707285542,0.5474366606942153,21,27
amplitude_curve,43,,30,180,missing_10,0,seasonal,per_year_detection,8.8102,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.9160147343377981,0.8763628245593899,26,26
amplitude_curve,43,,30,181,missing_10,0,marginal,per_year_detection,2.2801,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.41894092524466864,0.5390410392337316,26,28
amplitude_curve,43,,30,182,missing_10,0,seasonal,per_year_detection,3.7708,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7103264288751444,0.7043832277798612,27,27
amplitude_curve,43,,30,183,missing_10,0,seasonal,per_year_detection,7.4805,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.8611004942835916,0.8585561403809808,25,25
amplitude_curve,43,,30,184,missing_10,0,seasonal,per_year_detection,4.7143,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7164076294584572,0.7684411902318173,28,28
amplitude_curve,43,,30,185,missing_10,0,marginal,per_year_detection,1.3684,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.48937240326635806,0.4797560212276478,20,28
amplitude_curve,43,,30,186,missing_10,0,seasonal,per_year_detection,2.0182,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.47407864880434203,0.5787787447681739,23,28
amplitude_curve,43,,30,187,missing_10,0,marginal,per_year_detection,2.3503,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5783182670697826,0.5018817287246227,28,28
amplitude_curve,43,,30,188,missing_10,0,seasonal,per_year_detection,4.047,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7509954429659829,0.7411197884134034,27,27
amplitude_curve,43,,30,189,missing_10,0,marginal,per_year_detection,2.3495,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5208471483069979,0.47491764399785497,23,28
amplitude_curve,43,,30,190,missing_10,0,marginal,per_year_detection,2.0637,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5387755858343729,0.5121503457274605,23,28
amplitude_curve,43,,30,191,missing_10,0,marginal,event_characterisation,0.9485,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.074,0.86,0.18205315938977334,0.019175308326057232,16,28
amplitude_curve,43,,30,192,missing_10,0,marginal,per_year_detection,2.4153,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5308882895702708,0.5932543949618438,24,28
amplitude_curve,43,,30,193,missing_10,0,seasonal,event_characterisation,2.0527,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.4806118680178491,0.5347138043515046,22,28
amplitude_curve,43,,30,194,missing_10,0,marginal,event_characterisation,0.9012,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.236,0.109,0.17102394003482124,0.13228784381117623,16,28
amplitude_curve,43,,30,195,missing_10,0,seasonal,per_year_detection,2.0074,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5194863755126421,0.4636367025352494,22,27
amplitude_curve,43,,30,196,missing_10,0,seasonal,per_year_detection,7.4116,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.8370901380594724,0.862835108795077,28,28
amplitude_curve,43,,30,197,missing_10,0,marginal,event_characterisation,0.7178,aseasonal,ok,peak_uniformity_not_rejected,aseasonal,event_characterisation,0.455,0.008,0.1746606222478748,0.2884586846367103,13,28
amplitude_curve,43,,30,198,missing_10,0,seasonal,per_year_detection,8.4489,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.8667339398814369,0.8754155788166612,28,28
amplitude_curve,43,,30,199,missing_10,0,seasonal,per_year_detection,8.3726,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.8837228319284851,0.8688749843254444,27,27
white_noise,1,False,7,0,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,1,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,2,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,3,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,4,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,5,missing_25,0,marginal,event_characterisation,1.8792,,insufficient_record,trend_unavailable,insufficient_record,insufficient_record,,,,,0,3
white_noise,1,False,7,6,missing_25,0,marginal,event_characterisation,1.6319,,insufficient_record,trend_unavailable,insufficient_record,insufficient_record,,,,,0,4
white_noise,1,False,7,7,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,8,missing_25,0,marginal,event_characterisation,1.6445,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.564,0.839,0.21449577149320975,0.3001859116473718,3,5
white_noise,1,False,7,9,missing_25,0,marginal,event_characterisation,1.7585,,insufficient_record,trend_unavailable,insufficient_record,insufficient_record,,,,,0,4
white_noise,1,False,7,10,missing_25,0,marginal,event_characterisation,1.8274,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.968,0.445,0.2656891394387472,0.1986672686639042,2,5
white_noise,1,False,7,11,missing_25,0,marginal,event_characterisation,1.014,,insufficient_record,trend_unavailable,insufficient_record,insufficient_record,,,,,0,4
white_noise,1,False,7,12,missing_25,0,marginal,event_characterisation,1.6525,,insufficient_record,trend_unavailable,insufficient_record,insufficient_record,,,,,0,4
white_noise,1,False,7,13,missing_25,0,marginal,event_characterisation,0.9952,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.59,0.74,0.16098763771484478,0.19024137344337083,2,5
white_noise,1,False,7,14,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,15,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,16,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,17,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,18,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,19,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,20,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,21,missing_25,0,marginal,event_characterisation,1.3207,aseasonal,ok,no_detectable_years,aseasonal,event_characterisation,,,,,0,5
white_noise,1,False,7,22,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,23,missing_25,0,marginal,event_characterisation,1.0969,,insufficient_record,trend_unavailable,insufficient_record,insufficient_record,,,,,0,4
white_noise,1,False,7,24,missing_25,0,marginal,event_characterisation,1.5836,,insufficient_record,trend_unavailable,insufficient_record,insufficient_record,,,,,0,3
white_noise,1,False,7,25,missing_25,0,seasonal,event_characterisation,2.0787,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.146,0.637,0.44951850841368884,0.3010398644698074,4,5
white_noise,1,False,7,26,missing_25,0,marginal,event_characterisation,1.3317,,insufficient_record,trend_unavailable,insufficient_record,insufficient_record,,,,,0,4
white_noise,1,False,7,27,missing_25,0,seasonal,event_characterisation,2.7936,,insufficient_record,trend_unavailable,insufficient_record,insufficient_record,,,,,0,4
white_noise,1,False,7,28,missing_25,0,marginal,event_characterisation,1.4972,,insufficient_record,trend_unavailable,insufficient_record,insufficient_record,,,,,0,4
white_noise,1,False,7,29,missing_25,0,marginal,event_characterisation,1.5544,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.525,0.934,0.17018994415873112,0.18024043476976306,5,5
white_noise,1,False,7,30,missing_25,0,marginal,event_characterisation,1.5316,,insufficient_record,trend_unavailable,insufficient_record,insufficient_record,,,,,0,3
white_noise,1,False,7,31,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,32,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,33,missing_25,0,marginal,event_characterisation,1.2058,,insufficient_record,trend_unavailable,insufficient_record,insufficient_record,,,,,0,4
white_noise,1,False,7,34,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,35,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,36,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,37,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,38,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,39,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,40,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,41,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,42,missing_25,0,marginal,event_characterisation,1.4128,,insufficient_record,trend_unavailable,insufficient_record,insufficient_record,,,,,0,4
white_noise,1,False,7,43,missing_25,0,marginal,event_characterisation,1.2038,,insufficient_record,trend_unavailable,insufficient_record,insufficient_record,,,,,0,3
white_noise,1,False,7,44,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,45,missing_25,0,marginal,event_characterisation,1.582,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.746,0.26,0.1516562369226233,0.2032782757924242,4,5
white_noise,1,False,7,46,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,47,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,48,missing_25,0,marginal,event_characterisation,1.1273,,insufficient_record,trend_unavailable,insufficient_record,insufficient_record,,,,,0,4
white_noise,1,False,7,49,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,50,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
white_noise,1,False,7,51,missing_25,0,insufficient_record,insufficient_record,0.0,,insufficient_record,too_few_qualifying_years,insufficient_record,insufficient_record,,,,,0,0
